P_ID,TIMESTAMP,NDVI,EVI,IRECI
40286799,2019-08-04,0.861883,0.6387701,1.0668813
40286799,2019-08-09,0.8723404,0.540789,1.0558081
40286799,2019-08-14,0.8933065,0.6849844,1.2725093
40286799,2019-08-19,0.84995425,0.57790405,0.98034245
40286799,2019-09-03,0.8744112,0.5614919,0.9827392
40286799,2019-09-13,0.90666217,0.5381589,0.8806451
40286799,2019-10-08,0.83069867,0.3382194,0.4762567
40286799,2019-10-23,0.55666924,0.26747674,0.15162283
40286799,2019-12-07,0.5596708,0.17207205,0.10999611
40286799,2020-01-01,0.53465945,0.19213273,0.10628882
40286799,2020-01-06,0.5696751,0.16895075,0.119136006
40286799,2020-01-11,0.57796943,0.18233964,0.11329072
40286799,2020-01-16,0.5157159,0.17613612,0.12494495
40286799,2020-02-05,0.5614237,0.19694714,0.14322978
40286799,2020-03-16,0.5291113,0.20352836,0.13289633
40286799,2020-04-05,0.5055744,0.2042215,0.13921008
40286799,2020-04-10,0.47186857,0.22003062,0.142286
40286799,2020-04-15,0.61642706,0.29134315,0.23007894
40286799,2020-04-25,0.8544998,0.51958203,0.6223755
40286799,2020-05-30,0.8652374,0.7704445,1.3781946
40286799,2020-06-29,0.84483236,0.6192623,1.093645
40286799,2020-07-04,0.89597964,0.53704625,1.154807
40286799,2020-07-09,0.8815371,0.5918066,1.2145582
40286799,2020-07-14,0.8859674,0.6068017,1.1695738
40286799,2020-07-29,0.860849,0.5742606,1.0454274
40286799,2020-08-08,0.8577939,0.5719901,0.9729779
40286799,2020-08-13,0.73239845,0.54332274,0.76090556
40286799,2020-09-12,0.8618618,0.46947208,0.7177544
40286799,2020-11-01,0.36028367,0.21052633,0.106598295
40286799,2020-11-06,0.58431375,0.18702927,0.10649544
40286799,2020-11-21,0.6177325,0.1778466,0.114221774
40286799,2020-11-26,0.5647734,0.18384643,0.098248154
40286799,2021-02-14,0.51336145,0.21912271,0.12810233
40286799,2021-02-24,0.44283834,0.2017078,0.119936414
40286799,2021-03-01,0.49946293,0.17926674,0.13279578
40286799,2021-03-21,0.44006252,0.23336233,0.13286565
40286799,2021-03-26,0.51392406,0.23919873,0.14088501
40286799,2021-03-31,0.4857685,0.19964126,0.13532147
40286799,2021-04-05,0.464777,0.21506,0.13610476
40286799,2021-04-10,0.35879946,0.20270531,0.10921064
40286799,2021-04-25,0.49960536,0.24129912,0.16390929
40286799,2021-05-05,0.72741044,0.59609497,0.52007395
40286799,2021-05-10,0.8309039,0.54692006,0.60337293
40286799,2021-06-04,0.8146772,0.6741746,1.067299
40286799,2021-06-09,0.8714154,0.7246712,1.3151575
40286799,2021-06-14,0.90772164,0.71557796,1.4576699
40286799,2021-06-19,0.8543576,0.67329407,1.3006269
40286799,2021-06-24,0.84138113,0.64514273,1.21073
40286799,2021-06-29,0.86585367,0.6342353,1.3072426
40286799,2021-07-09,0.8884758,0.6712226,1.3900607
40286799,2021-07-14,0.7524842,0.20763747,0.353165
40286799,2021-07-19,0.86330533,0.6039585,1.1723691
40286799,2021-07-24,0.7825083,0.6429113,1.0085604
40286799,2021-07-29,0.8788052,0.59087044,1.1077877
40286799,2021-08-03,0.82871294,0.6924509,1.194593
40286799,2021-08-18,0.88725966,0.5377597,1.0213767
40286799,2021-09-02,0.87861687,0.5021579,0.91080505
40286799,2021-09-07,0.8927423,0.5025358,0.8764571
40286799,2021-09-12,0.8698884,0.48668888,0.7924034
40286799,2021-10-17,0.84282905,0.34974724,0.34670305
40286799,2021-10-27,0.6529968,0.2072072,0.12300944
40286799,2021-11-11,0.5216931,0.20032507,0.12948346
40286799,2021-12-31,0.57829076,0.19689053,0.12665738
40290523,2017-01-01,0.86666673,0.0032459425,0.0
40290523,2017-04-21,0.7648546,0.25817186,0.2994634
40290523,2017-05-21,0.9348371,0.54434675,1.0439825
40290523,2017-05-31,0.87238294,0.58776116,1.1963279
40290523,2017-06-10,0.9253609,0.6389662,1.4061239
40290523,2017-06-20,0.8632873,0.6526789,1.2036074
40290523,2017-07-10,0.7306734,0.56147003,0.7287577
40290523,2017-07-20,0.83914936,0.5933837,1.0984658
40290523,2017-07-25,0.9354838,0.4006376,0.82438916
40290523,2017-08-04,0.82028246,0.5260991,0.88330007
40290523,2017-08-09,0.6368286,0.29240224,0.5993166
40290523,2017-08-24,0.82004386,0.25956282,0.448175
40290523,2017-09-28,0.8524404,0.4405381,0.48942888
40290523,2017-10-18,0.9002849,0.29377586,0.24084975
40290523,2018-01-21,0.97058827,0.01639263,0.0044
40290523,2018-04-06,0.49123946,0.15948929,0.14143911
40290523,2018-04-11,0.28218746,0.21359108,0.12331074
40290523,2018-04-21,0.7805789,0.372151,0.3340405
40290523,2018-04-26,0.34854642,0.6471522,0.4516877
40290523,2018-05-31,0.8077729,0.6316882,1.3344356
40290523,2018-06-15,0.8757226,0.6509363,1.4667068
40290523,2018-06-20,0.8922693,0.65747887,1.391297
40290523,2018-07-05,0.85437125,0.65593964,1.32748
40290523,2018-07-20,0.72078973,0.69656974,0.9944536
40290523,2018-07-25,0.84783256,0.5512521,1.011276
40290523,2018-07-30,0.85082513,0.5317657,0.9924819
40290523,2018-08-04,0.7957394,0.5000197,0.8698927
40290523,2018-08-09,0.8444526,0.46572617,0.8345131
40290523,2018-08-14,0.8520484,0.5401518,0.974615
40290523,2018-08-19,0.79664975,0.43127087,0.7446991
40290523,2018-08-29,0.7502653,0.4616088,0.6394593
40290523,2018-09-18,0.75885975,0.46900293,0.57777065
40290523,2018-09-28,0.95072466,0.35584486,0.57206804
40290523,2018-10-03,0.75907034,0.63850075,0.47258213
40290523,2018-10-13,0.62175375,0.37866098,0.244671
40290523,2018-10-23,0.6084657,0.29248446,0.19745265
40290523,2019-01-11,0.46158162,0.16912581,0.07797029
40290523,2019-03-12,0.5175159,0.14322227,0.12859024
40290523,2019-03-22,0.5235337,0.15983553,0.11834093
40290523,2019-04-01,0.45639184,0.17516507,0.12987377
40290523,2019-04-16,0.469428,0.21729209,0.16523224
40290523,2019-04-21,0.60397136,0.23361495,0.21729319
40290523,2019-05-01,0.7687231,0.5319698,0.58847725
40290523,2019-06-10,0.78609896,0.5942686,0.91107637
40290523,2019-06-20,0.84713376,0.72913814,1.3295954
40290523,2019-06-25,0.8601639,0.8027227,1.547837
40290523,2019-06-30,0.9088176,0.69226074,1.4337157
40290523,2019-07-05,0.86794776,0.7124944,1.3013458
40290523,2019-07-10,0.82217336,0.75306654,1.2281983
40290523,2019-07-20,0.8464409,0.6389101,1.1489015
40290523,2019-07-25,0.83324283,0.6399933,1.1752567
40290523,2019-07-30,0.7655933,0.64009905,0.8036899
40290523,2019-08-04,0.8583624,0.57738936,1.1046749
40290523,2019-08-09,0.8472907,0.49215174,0.93602777
40290523,2019-08-14,0.8704268,0.50941205,0.98388004
40290523,2019-08-19,0.7794163,0.5661683,0.8222485
40290523,2019-09-03,0.82418424,0.5078051,0.81812984
40290523,2019-09-13,0.9161075,0.38730732,0.6202201
40290523,2019-10-08,0.734957,0.40490943,0.4622648
40290523,2019-10-23,0.5901495,0.28763717,0.231497
40290523,2020-03-16,0.53772295,0.17857957,0.14031059
40290523,2020-04-05,0.48745045,0.15472995,0.1366964
40290523,2020-04-10,0.4952681,0.206724,0.15138142
40290523,2020-04-15,0.57789475,0.23062383,0.20520781
40290523,2020-04-25,0.7760121,0.4105942,0.42721826
40290523,2020-05-25,0.85041744,0.91519135,1.7341851
40290523,2020-06-29,0.8485114,0.7676463,1.4789841
40290523,2020-07-04,0.9280611,0.6681359,1.5790775
40290523,2020-07-09,0.9016726,0.6836523,1.4848851
40290523,2020-07-14,0.86770433,0.6065434,1.234061
40290523,2020-07-19,0.9014591,0.83382237,1.6139395
40290523,2020-07-29,0.8777243,0.63988274,1.1651365
40290523,2020-08-08,0.8463576,0.5551694,1.0976864
40290523,2020-08-13,0.75857264,0.5896247,0.85832644
40290523,2020-09-12,0.8025045,0.47320673,0.6550184
40290523,2020-09-17,0.7665544,0.52187866,0.7247031
40290523,2021-02-24,0.3457573,0.2775037,0.1598944
40290523,2021-03-01,0.5591985,0.18494716,0.10396444
40290523,2021-03-26,0.54210156,0.18610539,0.14541557
40290523,2021-03-31,0.5738831,0.22058824,0.16114973
40290523,2021-04-05,0.4541086,0.2106366,0.16488615
40290523,2021-04-25,0.46641964,0.21737254,0.18376973
40290523,2021-05-10,0.7841925,0.46676213,0.45707864
40290523,2021-06-04,0.7579812,0.5346802,0.71368885
40290523,2021-06-09,0.83273864,0.7368379,1.3078272
40290523,2021-06-14,0.88457,0.70410645,1.4618392
40290523,2021-06-19,0.81909114,0.70075905,1.3116485
40290523,2021-06-24,0.786137,0.6960036,1.2167361
40290523,2021-06-29,0.8532236,0.68032664,1.3404654
40290523,2021-07-09,0.87907636,0.71082103,1.3848113
40290523,2021-07-14,0.8532962,0.7497145,1.3319242
40290523,2021-07-19,0.83961123,0.65659446,1.1955296
40290523,2021-07-29,0.8503562,0.57704705,1.1449493
40290523,2021-08-18,0.84381926,0.545228,1.0197744
40290523,2021-09-02,0.8892656,0.49642557,0.9147475
40290523,2021-09-07,0.8373702,0.5790397,0.95619076
40290523,2021-09-12,0.8054631,0.5199105,0.71732056
40290523,2021-10-17,0.7479513,0.48253608,0.39075604
40290523,2021-10-27,0.5898801,0.23630027,0.18938154
40290523,2021-11-11,0.37662333,0.05634623,0.021626389
40290523,2021-12-01,0.095810995,0.18788315,0.053210914
40290715,2017-01-01,0.61635417,0.32584667,0.22352187
40290715,2017-01-11,0.5308839,0.3080774,0.20725521
40290715,2017-02-20,0.45103523,0.28984463,0.17910685
40290715,2017-03-12,0.51717097,0.27028465,0.16829796
40290715,2017-04-01,0.47837752,0.25413167,0.17088044
40290715,2017-04-11,0.56707317,0.3515343,0.29303923
40290715,2017-04-21,0.71581596,0.41267076,0.39926904
40290715,2017-05-21,0.8989021,0.6838589,1.3533858
40290715,2017-05-31,0.88971883,0.67921114,1.5175189
40290715,2017-06-10,0.89090914,0.6790857,1.6094635
40290715,2017-06-20,0.8809246,0.69011563,1.3554124
40290715,2017-07-05,0.8351801,0.6864233,1.2648262
40290715,2017-07-20,0.8922313,0.6411413,1.2275181
40290715,2017-07-25,0.9071567,0.6865006,1.3522651
40290715,2017-08-04,0.8613649,0.61822677,1.0694951
40290715,2017-08-09,0.75073487,0.277223,0.4512203
40290715,2017-08-24,0.87513286,0.62038577,0.992888
40290715,2017-08-29,0.89013803,0.6375581,1.1109806
40290715,2017-09-28,0.84356827,0.49008563,0.64470214
40290715,2017-10-08,0.6558577,0.47049114,0.3766422
40290715,2017-10-13,0.66725415,0.33630612,0.25
40290715,2017-10-18,0.59014267,0.25652108,0.18254982
40290715,2018-01-21,0.6058298,0.2999541,0.20075431
40290715,2018-04-06,0.48370048,0.27418014,0.18065582
40290715,2018-04-11,0.100700326,0.09951318,0.012830929
40290715,2018-04-21,0.77096874,0.47835767,0.45883584
40290715,2018-04-26,0.82449585,0.81741446,1.0443465
40290715,2018-05-26,0.80741256,0.49283263,0.8739306
40290715,2018-05-31,0.83409935,0.68034136,1.4026366
40290715,2018-06-10,0.86539763,0.6889522,1.5402262
40290715,2018-06-15,0.89285004,0.7581087,1.7240963
40290715,2018-06-20,0.8810593,0.69827837,1.4276872
40290715,2018-07-05,0.88097346,0.696641,1.4886996
40290715,2018-07-10,0.8513318,0.7392599,1.4967704
40290715,2018-07-20,0.8561714,0.73942906,1.3653373
40290715,2018-07-25,0.8759654,0.65814465,1.2883471
40290715,2018-07-30,0.87573504,0.6400194,1.1913495
40290715,2018-08-09,0.87348795,0.63419455,1.2434702
40290715,2018-08-14,0.73313344,0.63487643,0.9680741
40290715,2018-08-19,0.85706717,0.602957,1.0867723
40290715,2018-08-29,0.83983135,0.60442895,0.96878546
40290715,2018-09-08,0.8346384,0.68110055,1.1051704
40290715,2018-09-28,0.8933257,0.6157597,0.9334891
40290715,2018-10-03,0.85092497,0.6058025,0.739653
40290715,2018-10-13,0.6629741,0.35794547,0.29568115
40290715,2018-10-23,0.62716466,0.33189577,0.26160866
40290715,2018-11-17,0.52080166,0.30977926,0.1992861
40290715,2018-12-27,0.60893047,0.30977502,0.21385874
40290715,2019-01-01,0.57990867,0.30648994,0.18302234
40290715,2019-01-11,0.55900174,0.37489033,0.22335295
40290715,2019-02-15,0.5098789,0.28932044,0.1786633
40290715,2019-02-20,0.44142616,0.281152,0.16256812
40290715,2019-02-25,0.5213229,0.23978224,0.14407901
40290715,2019-03-02,0.5140665,0.28677416,0.1716211
40290715,2019-03-22,0.50457317,0.2513956,0.14505814
40290715,2019-04-01,0.504787,0.27862817,0.16547132
40290715,2019-04-16,0.5307108,0.2963277,0.18525806
40290715,2019-04-21,0.6821545,0.41965556,0.3973215
40290715,2019-05-01,0.8550663,0.7160503,0.87755156
40290715,2019-06-10,0.7662399,0.6147759,0.9631485
40290715,2019-06-20,0.8613277,0.7394608,1.4470124
40290715,2019-06-25,0.86703956,0.74091774,1.5826772
40290715,2019-06-30,0.9041684,0.7439098,1.5461626
40290715,2019-07-05,0.8774967,0.73379856,1.3810165
40290715,2019-07-15,0.7889563,0.56646454,0.85686934
40290715,2019-07-20,0.86404467,0.67244834,1.2131447
40290715,2019-07-25,0.8732326,0.6980008,1.2315053
40290715,2019-07-30,0.8460439,0.6843506,1.2264612
40290715,2019-08-04,0.85573936,0.6750217,1.1059347
40290715,2019-08-09,0.87887967,0.6479759,1.2774194
40290715,2019-08-14,0.88550323,0.71105504,1.3062031
40290715,2019-08-19,0.8536942,0.6694841,1.1302308
40290715,2019-09-03,0.8647166,0.6497762,1.121217
40290715,2019-09-13,0.89192235,0.60776347,1.0469692
40290715,2019-10-08,0.8143712,0.465984,0.6134384
40290715,2019-10-23,0.6136364,0.33360788,0.21294673
40290715,2019-11-22,0.5753086,0.39778063,0.24459909
40290715,2019-12-07,0.5715884,0.35196474,0.2174252
40290715,2020-01-01,0.6074074,0.35092723,0.20144054
40290715,2020-01-06,0.55444443,0.3310116,0.21041359
40290715,2020-01-11,0.5772167,0.33342376,0.21140097
40290715,2020-01-16,0.5552283,0.3206873,0.21588776
40290715,2020-02-05,0.5672841,0.2936281,0.20030399
40290715,2020-03-16,0.55720556,0.30259153,0.1658877
40290715,2020-04-05,0.510942,0.28192922,0.16725448
40290715,2020-04-10,0.51175654,0.27352703,0.1659188
40290715,2020-04-15,0.6074709,0.35062918,0.27140024
40290715,2020-04-25,0.8430189,0.5959452,0.76339287
40290715,2020-06-29,0.8584572,0.70460445,1.3115503
40290715,2020-07-04,0.9062798,0.6823555,1.3999184
40290715,2020-07-09,0.8892971,0.679047,1.2969832
40290715,2020-07-14,0.8761343,0.7007548,1.29101
40290715,2020-07-19,0.87471104,0.72540444,1.2947243
40290715,2020-07-29,0.8639637,0.63652086,1.1373374
40290715,2020-08-08,0.85945654,0.6068771,1.0500437
40290715,2020-08-13,0.8026929,0.614616,0.9504505
40290715,2020-09-12,0.85797906,0.63837445,0.92685485
40290715,2020-09-17,0.8423645,0.64339185,0.89723206
40290715,2020-11-06,0.5992892,0.26464474,0.16427676
40290715,2020-11-21,0.6516129,0.30009282,0.20205754
40290715,2020-11-26,0.5900234,0.28639528,0.18559177
40290715,2021-02-14,0.5493723,0.29362693,0.18514214
40290715,2021-02-24,0.49334267,0.26221693,0.15504356
40290715,2021-03-01,0.5440263,0.2708849,0.16986692
40290715,2021-03-16,0.533042,0.3356374,0.21671024
40290715,2021-03-21,0.51854223,0.3019809,0.16533646
40290715,2021-03-26,0.5399129,0.28094554,0.16378355
40290715,2021-03-31,0.49249923,0.27430138,0.16340625
40290715,2021-04-05,0.4853286,0.29413858,0.17065376
40290715,2021-04-10,0.432216,0.2812524,0.13835657
40290715,2021-04-25,0.486618,0.28197807,0.18242894
40290715,2021-05-05,0.706411,0.7167464,0.60909915
40290715,2021-05-10,0.82021934,0.6205308,0.66957015
40290715,2021-06-04,0.8140942,0.71212465,1.1144427
40290715,2021-06-09,0.8665322,0.7763728,1.4057441
40290715,2021-06-14,0.9039465,0.7799157,1.5914263
40290715,2021-06-19,0.8521023,0.721312,1.4503597
40290715,2021-06-24,0.831138,0.7078751,1.2811313
40290715,2021-06-29,0.8649432,0.70208764,1.4388986
40290715,2021-07-09,0.8928012,0.8038325,1.5471376
40290715,2021-07-14,0.86928934,0.77194697,1.4439366
40290715,2021-07-19,0.8683556,0.7059061,1.3381118
40290715,2021-07-24,0.8243735,0.7559509,1.1841342
40290715,2021-07-29,0.8828704,0.70161885,1.321565
40290715,2021-08-18,0.882805,0.67429745,1.2227588
40290715,2021-09-02,0.90157384,0.6791239,1.1760625
40290715,2021-09-07,0.8830017,0.66861516,1.0951141
40290715,2021-09-12,0.86633414,0.66717875,1.0023866
40290715,2021-10-17,0.79637146,0.5269476,0.46473888
40290715,2021-10-27,0.63165265,0.32211986,0.19277875
40290715,2021-11-11,0.52100223,0.2895998,0.18135652
40290715,2021-12-31,0.5786736,0.33703184,0.22475687
40301378,2017-01-01,0.5614407,0.26395303,0.17655465
40301378,2017-01-11,0.51184404,0.28612134,0.18182841
40301378,2017-02-20,0.4979536,0.25099713,0.15213558
40301378,2017-03-12,0.5143844,0.24294358,0.14973913
40301378,2017-04-01,0.4542917,0.23038541,0.14806993
40301378,2017-04-21,0.8274722,0.50720364,0.4422439
40301378,2017-05-21,0.932883,0.717855,1.4030393
40301378,2017-05-31,0.9263547,0.67713976,1.5718942
40301378,2017-06-10,0.93921113,0.71875,1.6219331
40301378,2017-06-20,0.9004658,0.68187726,1.4324399
40301378,2017-07-05,0.87905467,0.71377504,1.3893534
40301378,2017-07-15,0.8931076,0.7006261,1.4513967
40301378,2017-07-20,0.869954,0.6076376,1.0760007
40301378,2017-07-25,0.9235669,0.6812678,1.4771155
40301378,2017-08-04,0.8612482,0.57971865,1.0439163
40301378,2017-08-09,0.8691437,0.6036352,1.1248467
40301378,2017-08-24,0.87931037,0.6073295,1.0321857
40301378,2017-08-29,0.9075269,0.61899525,0.9295647
40301378,2017-09-28,0.84424776,0.44721547,0.5504959
40301378,2017-10-08,0.71418756,0.3929017,0.31592005
40301378,2017-10-13,0.6448994,0.3284081,0.19677764
40301378,2017-10-18,0.56775475,0.22572653,0.13302538
40301378,2018-01-21,0.61538464,0.22366053,0.1581059
40301378,2018-04-06,0.47184598,0.23028487,0.150008
40301378,2018-04-21,0.8239953,0.5400261,0.53529584
40301378,2018-04-26,0.80612046,0.80058146,1.0152419
40301378,2018-05-31,0.8607055,0.68601817,1.4318404
40301378,2018-06-10,0.8956754,0.7156597,1.4868512
40301378,2018-06-20,0.90320385,0.7115495,1.5472581
40301378,2018-06-30,0.8815385,0.7995814,1.6878158
40301378,2018-07-05,0.8942054,0.7221612,1.4761916
40301378,2018-07-10,0.8376935,0.61693925,1.0773351
40301378,2018-07-20,0.8678695,0.6350717,1.0903069
40301378,2018-07-25,0.88526165,0.6555978,1.2033296
40301378,2018-07-30,0.8753301,0.613204,1.1983945
40301378,2018-08-04,0.8591908,0.53729385,0.53636456
40301378,2018-08-09,0.79880714,0.42002928,0.5865818
40301378,2018-08-19,0.86987036,0.60614043,1.0304301
40301378,2018-08-29,0.8537156,0.56856704,0.8985599
40301378,2018-09-08,0.86452854,0.58265626,1.012246
40301378,2018-09-18,0.86140454,0.5451113,0.8527107
40301378,2018-09-28,0.9043,0.55449826,0.81778526
40301378,2018-10-03,0.80401033,0.48900422,0.6099941
40301378,2018-10-13,0.6280926,0.30030146,0.22756696
40301378,2018-10-23,0.6296881,0.2941068,0.19924025
40301378,2018-11-17,0.5310917,0.22304328,0.12443769
40301378,2018-12-27,0.5491931,0.20807037,0.11588381
40301378,2019-01-01,0.51094097,0.18948308,0.123169206
40301378,2019-01-11,0.51455605,0.26668176,0.14503267
40301378,2019-02-15,0.5041171,0.22193581,0.12530124
40301378,2019-02-20,0.4364841,0.26877734,0.1563056
40301378,2019-02-25,0.46373808,0.24843478,0.12205104
40301378,2019-03-02,0.49207705,0.22100402,0.1270951
40301378,2019-03-22,0.47815433,0.21918166,0.13807249
40301378,2019-04-01,0.4691604,0.22316019,0.13401082
40301378,2019-04-16,0.5019011,0.25720966,0.15785678
40301378,2019-04-21,0.77178794,0.4876433,0.4085234
40301378,2019-05-01,0.86561996,0.68821824,0.766118
40301378,2019-06-20,0.8714486,0.7008016,1.3497971
40301378,2019-06-25,0.88046175,0.48751542,0.4121167
40301378,2019-06-30,0.91367245,0.70439255,1.4229875
40301378,2019-07-05,0.8872701,0.70603216,1.4007897
40301378,2019-07-10,0.8672234,0.77398914,1.2975152
40301378,2019-07-15,0.7887087,0.5918376,0.8250629
40301378,2019-07-20,0.87147033,0.6811005,1.1501322
40301378,2019-07-25,0.8775913,0.6863805,1.2042664
40301378,2019-07-30,0.8678794,0.71333015,1.2790922
40301378,2019-08-04,0.8746935,0.63629514,1.1199695
40301378,2019-08-09,0.8906617,0.6443738,1.1414338
40301378,2019-08-14,0.7164518,0.6046323,0.7188687
40301378,2019-08-19,0.8481562,0.6185241,1.0204495
40301378,2019-09-03,0.8886987,0.6224764,1.069308
40301378,2019-09-13,0.9018592,0.57811034,0.95833004
40301378,2019-10-08,0.8294416,0.48162705,0.5254769
40301378,2019-10-23,0.53149897,0.26638603,0.16778426
40301378,2019-12-07,0.53490365,0.22829464,0.13731486
40301378,2020-01-01,0.54330707,0.23613015,0.1226505
40301378,2020-01-06,0.5267938,0.21586215,0.13981162
40301378,2020-01-11,0.57596153,0.23578036,0.13715737
40301378,2020-01-16,0.5252436,0.22961356,0.1361492
40301378,2020-02-05,0.5380173,0.21278214,0.13908415
40301378,2020-03-11,0.49631673,0.20969498,0.12403056
40301378,2020-03-16,0.5107527,0.21727526,0.13526316
40301378,2020-04-05,0.47941074,0.22820461,0.13558021
40301378,2020-04-10,0.48188972,0.23278813,0.13696727
40301378,2020-04-15,0.6606102,0.35443643,0.26281
40301378,2020-04-25,0.8426783,0.5676984,0.5865562
40301378,2020-05-30,0.87296766,0.77513856,1.3188263
40301378,2020-06-29,0.8517941,0.64801997,1.0834682
40301378,2020-07-04,0.9076388,0.58971167,1.1020858
40301378,2020-07-09,0.88238424,0.6284826,1.1185607
40301378,2020-07-14,0.88627446,0.66081864,1.0941539
40301378,2020-07-19,0.84935313,0.68849266,1.1056424
40301378,2020-07-29,0.86214626,0.59659535,1.0078304
40301378,2020-08-08,0.8617512,0.590045,0.9203774
40301378,2020-08-13,0.70385,0.585891,0.64687467
40301378,2020-08-28,0.7689119,0.35862735,0.5025443
40301378,2020-09-12,0.8540851,0.5461942,0.70942634
40301378,2020-09-17,0.79098874,0.51566577,0.64452666
40301378,2020-11-01,0.41960785,0.25608295,0.13403213
40301378,2020-11-06,0.55285543,0.19028105,0.11206821
40301378,2020-11-21,0.5603715,0.21259934,0.12469121
40301378,2020-11-26,0.5471491,0.20348245,0.12159209
40301378,2021-02-14,0.56073856,0.23497313,0.1328622
40301378,2021-02-24,0.4366832,0.1963685,0.1189755
40301378,2021-03-01,0.53086424,0.20087202,0.13604271
40301378,2021-03-16,0.45185187,0.24431095,0.15327251
40301378,2021-03-21,0.39353478,0.22366896,0.12422701
40301378,2021-03-26,0.49410698,0.21841937,0.12933753
40301378,2021-03-31,0.4643593,0.21232903,0.13103457
40301378,2021-04-05,0.47901708,0.2403263,0.13604504
40301378,2021-04-25,0.50257546,0.25690216,0.15681848
40301378,2021-04-30,0.60367894,0.29707044,0.18369333
40301378,2021-05-10,0.823969,0.5549755,0.51553637
40301378,2021-06-04,0.7647546,0.68318045,0.83292824
40301378,2021-06-09,0.8644068,0.70961195,1.1200495
40301378,2021-06-14,0.90584415,0.7259143,1.2980225
40301378,2021-06-19,0.8561828,0.6967333,1.1540897
40301378,2021-06-24,0.8439237,0.6621048,1.1024337
40301378,2021-06-29,0.87985694,0.6709689,1.1769758
40301378,2021-07-09,0.88582945,0.7176539,1.2702214
40301378,2021-07-14,0.8148718,0.6126855,0.8147832
40301378,2021-07-19,0.88137716,0.6522709,1.0935844
40301378,2021-07-29,0.88024265,0.63124245,1.0158527
40301378,2021-08-03,0.84806055,0.7379963,0.98488516
40301378,2021-08-18,0.8872707,0.6220223,0.9718475
40301378,2021-09-02,0.89145434,0.57593954,0.9348429
40301378,2021-09-07,0.87455684,0.60035944,0.8466303
40301378,2021-09-12,0.8677067,0.55376345,0.76221645
40301378,2021-10-17,0.7783116,0.42348194,0.3338636
40301378,2021-10-27,0.615019,0.24234025,0.13618182
40301378,2021-11-11,0.47606236,0.18531701,0.11397264
40301378,2021-12-31,0.5733855,0.18145409,0.12656592
40314120,2017-03-12,0.5417625,0.14881077,0.083504684
40314120,2017-04-01,0.47505936,0.1647582,0.08968314
40314120,2017-04-11,0.39943346,0.28367588,0.22220919
40314120,2017-04-21,0.7215686,0.40343502,0.38129362
40314120,2017-05-21,0.9271164,0.69070184,1.2988223
40314120,2017-05-31,0.8881763,0.709347,1.5387343
40314120,2017-06-10,0.8789484,0.7875036,1.5317371
40314120,2017-06-20,0.88798594,0.73546535,1.489938
40314120,2017-07-05,0.86354166,0.6563737,1.2102321
40314120,2017-07-10,0.58504575,0.5305821,0.57603973
40314120,2017-07-15,0.86891055,0.75528353,1.4092969
40314120,2017-07-20,0.8613861,0.71091056,1.3576007
40314120,2017-07-25,0.91541684,0.58775944,1.1852404
40314120,2017-08-04,0.8497316,0.71538836,1.2340176
40314120,2017-08-09,0.832078,0.6790079,1.2352062
40314120,2017-08-24,0.8518767,0.5158698,0.7617555
40314120,2017-08-29,0.8739184,0.65149283,1.2436588
40314120,2017-09-28,0.8330827,0.42697495,0.55512744
40314120,2017-10-18,0.73917925,0.29101932,0.1881541
40314120,2018-04-06,0.48575306,0.2581948,0.15894748
40314120,2018-04-11,0.40075472,0.30511397,0.17943956
40314120,2018-04-21,0.70615566,0.493747,0.40474498
40314120,2018-04-26,0.7067108,0.7924563,0.9271573
40314120,2018-05-26,0.78322786,0.60405135,1.0427238
40314120,2018-05-31,0.84380955,0.7761037,1.5232893
40314120,2018-06-10,0.8804781,0.80777663,1.6910954
40314120,2018-06-15,0.88461536,0.7472334,1.6392452
40314120,2018-06-20,0.8829228,0.7600875,1.6495348
40314120,2018-07-05,0.87021357,0.75137466,1.6072997
40314120,2018-07-10,0.8157304,0.87469876,1.5771273
40314120,2018-07-20,0.8015683,0.80439323,1.3685606
40314120,2018-07-25,0.8606742,0.6672474,1.3370883
40314120,2018-07-30,0.8593031,0.7115894,1.3018098
40314120,2018-08-04,0.8393038,0.73614514,1.3262974
40314120,2018-08-09,0.85868096,0.69244957,1.296973
40314120,2018-08-14,0.9086366,0.474575,0.9479562
40314120,2018-08-19,0.8396161,0.67421293,1.1806735
40314120,2018-08-29,0.82376957,0.71495175,1.0248499
40314120,2018-09-18,0.8076811,0.5827728,0.513664
40314120,2018-09-28,0.8872881,0.48925227,0.8597631
40314120,2018-10-03,0.5573549,0.43197826,0.5516316
40314120,2018-10-13,0.60510874,0.34152898,0.28537875
40314120,2018-10-18,0.32877883,0.44707656,0.3983034
40314120,2018-10-23,0.59677416,0.33413166,0.24235706
40314120,2019-02-15,0.4714174,0.2708296,0.16039877
40314120,2019-02-25,0.60743797,0.2690829,0.15859032
40314120,2019-03-02,0.4669893,0.2707849,0.17429392
40314120,2019-03-22,0.4909617,0.2501658,0.14693697
40314120,2019-04-01,0.4709193,0.24656186,0.16390479
40314120,2019-04-16,0.50613713,0.29697096,0.16990814
40314120,2019-04-21,0.59048873,0.33419308,0.29442436
40314120,2019-05-01,0.8077823,0.6831259,0.76455474
40314120,2019-06-10,0.78082913,0.56261647,0.8941979
40314120,2019-06-20,0.8539238,0.78009653,1.5354353
40314120,2019-06-25,0.8618925,0.86069757,1.70718
